year,month,nino_t,nino_tminus1,nino_tminus2,nino_tplus1,nino_tplus2,nino_tplus3,nino_tplus4,nino_tplus5,nino_tplus6
1956,6,0.31728665207877466,0.31670281995661603,0.3064182194616978,-1.06,-1.17,-0.98,-0.97,-1.14,-0.89
1957,9,0.6761487964989059,0.6724511930585684,0.6873706004140787,0.7,0.92,1.3,1.78,1.49,0.98
1960,4,0.4463894967177243,0.42516268980477223,0.412008281573499,-0.25,-0.49,-0.41,-0.15,-0.28,-0.49
2007,6,0.4420131291028447,0.3882863340563991,0.44099378881987583,-0.59,-0.72,-1.11,-1.39,-1.54,-1.58
1996,2,0.33041575492341363,0.3036876355748373,0.31055900621118016,-0.61,-0.47,-0.38,-0.44,-0.44,-0.22
1971,9,0.29978118161925604,0.2516268980477223,0.2650103519668738,-1.24,-1.15,-1.23,-0.92,-0.45,-0.19
1994,11,0.7614879649890591,0.6529284164859003,0.6066252587991718,1.25,1.02,0.73,0.46,0.28,-0.11
1964,2,0.6017505470459519,0.6616052060737527,0.7184265010351967,-0.26,-0.87,-1.12,-1.14,-0.96,-1.26
1978,3,0.47483588621444206,0.544468546637744,0.6356107660455487,-0.7,-0.74,-0.71,-0.55,-0.79,-0.71
1971,10,0.24726477024070026,0.27331887201735355,0.27950310559006214,-1.15,-1.23,-0.92,-0.45,-0.19,0.07
1997,4,0.5536105032822758,0.4360086767895879,0.43064182194616984,0.64,1.09,1.56,1.89,2.13,2.36
1959,1,0.6345733041575493,0.4945770065075922,0.5175983436853002,0.43,0.19,0.06,-0.23,-0.35,-0.86
1983,3,0.8205689277899344,0.911062906724512,0.9937888198757764,0.95,0.9,0.54,-0.11,-0.27,-0.52
1957,7,0.7089715536105033,0.6268980477223427,0.6356107660455487,0.84,0.72,0.7,0.92,1.3,1.78
1979,7,0.4157549234135668,0.42733188720173537,0.4554865424430642,-0.1,0.28,0.11,0.29,0.52,0.54
1968,12,0.6652078774617068,0.5986984815618221,0.5155279503105591,0.95,1.11,0.54,0.31,0.35,-0.04
1965,7,0.6520787746170679,0.5683297180043384,0.5196687370600415,1.12,1.29,1.45,1.42,1.36,1.12
1950,12,0.2319474835886215,0.2234273318872017,0.29399585921325055,-1.3,-1.04,-0.38,-0.23,-0.01,0.0
1973,5,0.30634573304157553,0.36442516268980474,0.5631469979296067,-1.18,-1.54,-1.63,-1.66,-1.98,-2.37
1996,12,0.3785557986870898,0.40130151843817785,0.4161490683229814,-0.53,-0.37,-0.25,0.16,0.64,1.09
1983,11,0.23632385120350113,0.23861171366594358,0.3995859213250518,-1.03,-0.67,-0.19,-0.52,-0.68,-0.73
1986,10,0.6958424507658644,0.6052060737527115,0.5734989648033126,1.01,1.12,1.14,1.13,0.98,0.58
2000,5,0.33041575492341363,0.30151843817787416,0.30434782608695654,-0.79,-0.67,-0.49,-0.52,-0.7,-0.79
2001,10,0.48796498905908103,0.44685466377440347,0.49689440993788825,-0.37,-0.41,-0.15,-0.04,0.01,0.02
1967,2,0.3785557986870898,0.34490238611713664,0.3892339544513458,-0.78,-1.08,-0.59,-0.26,-0.33,-0.42
1954,9,0.16849015317286653,0.18004338394793923,0.2629399585921326,-1.48,-1.13,-1.33,-0.93,-0.95,-1.06
